ImageName,Image URL,Style,Category,Artist,Title,Year,Face or body,Is painting,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral
et-in-arcadia-ego-1622.jpg,https://use2-uploads1.wikiart.org/images/guercino/et-in-arcadia-ego-1622.jpg,Post Renaissance Art,Baroque,Guercino,Et in Arcadia Ego,1622,face,yes,0.8,0.0,0.0,0.2,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.1,0.0
ferry-boat-1622.jpg,https://use2-uploads5.wikiart.org/images/esaias-van-de-velde/ferry-boat-1622.jpg,Post Renaissance Art,Baroque,Esaias van de Velde,Ferry Boat,1622,none,yes,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.545,0.364,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0
a-landscape-with-travellers-crossing-a-bridge-before-a-small-dwelling-1622.jpg,https://use2-uploads1.wikiart.org/images/esaias-van-de-velde/a-landscape-with-travellers-crossing-a-bridge-before-a-small-dwelling-1622.jpg,Post Renaissance Art,Baroque,Esaias van de Velde,A landscape with travellers crossing a bridge before a small dwelling,1622,face,yes,1.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.5,0.5,0.1,0.4,0.0,0.1,0.1,0.0,0.0,0.1,0.3,0.0
marriage-portrait-of-isaac-massa-and-beatrix-van-der-laen.jpg,https://use2-uploads2.wikiart.org/images/frans-hals/marriage-portrait-of-isaac-massa-and-beatrix-van-der-laen.jpg,Post Renaissance Art,Baroque,Frans Hals,Marriage Portrait of Isaac Massa and Beatrix van der Laen,1622,face,yes,2.13,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.733,0.0,0.533,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.267,0.0
still-life-with-musical-instruments-1623.jpg,https://use2-uploads6.wikiart.org/images/pieter-claesz/still-life-with-musical-instruments-1623.jpg,Post Renaissance Art,Baroque,Pieter Claesz,Still Life with Musical Instruments,1623,none,yes,2.0,0.0,0.091,0.364,0.0,0.091,0.0,0.0,0.091,0.727,0.0,0.182,0.182,0.0,0.0,0.0,0.0,0.0,0.091,0.273,0.0
winter-landscape-with-farmhouse-1624.jpg,https://use2-uploads8.wikiart.org/images/esaias-van-de-velde/winter-landscape-with-farmhouse-1624.jpg,Post Renaissance Art,Baroque,Esaias van de Velde,Winter landscape with farmhouse,1624,face,yes,1.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.9,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
early-depiction-of-a-dutch-telescope.jpg,https://use2-uploads0.wikiart.org/images/adriaen-van-de-venne/early-depiction-of-a-dutch-telescope.jpg,Post Renaissance Art,Baroque,Adriaen van de Venne,Early depiction of a &quot;Dutch telescope&quot;,1624,face,yes,1.73,0.091,0.091,0.545,0.0,0.0,0.0,0.091,0.091,0.182,0.0,0.091,0.455,0.0,0.091,0.091,0.0,0.091,0.091,0.273,0.0
a-river-valley-with-a-group-of-houses-1625.jpg,https://use2-uploads2.wikiart.org/images/hercules-seghers/a-river-valley-with-a-group-of-houses-1625.jpg,Post Renaissance Art,Baroque,Hercules Seghers,A River Valley with a Group of Houses,1625,none,yes,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
adoration-by-the-shepherds-1625.jpg,https://use2-uploads8.wikiart.org/images/joachim-wtewael/adoration-by-the-shepherds-1625.jpg,Renaissance Art,Northern Renaissance,Joachim Wtewael,Adoration by the Shepherds,1625,face,yes,1.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.8,0.2,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0
scene-at-the-inn.jpg,https://use2-uploads2.wikiart.org/images/adriaen-brouwer/scene-at-the-inn.jpg,Post Renaissance Art,Baroque,Adriaen Brouwer,Scene at the Inn,1625,face,yes,0.64,0.091,0.091,0.0,0.273,0.091,0.091,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.0,0.0,0.091,0.0
two-trees-1625.jpg,https://use2-uploads1.wikiart.org/images/hercules-seghers/two-trees-1625.jpg,Post Renaissance Art,Baroque,Hercules Seghers,Two Trees,1625,none,yes,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.909,0.182,0.091,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0
panoramic-landscape.jpg,https://use2-uploads6.wikiart.org/images/hercules-seghers/panoramic-landscape.jpg,Post Renaissance Art,Baroque,Hercules Seghers,Panoramic landscape,1625,none,yes,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.273,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.091,0.182,0.0
river-valley.jpg,https://use2-uploads8.wikiart.org/images/hercules-seghers/river-valley.jpg,Post Renaissance Art,Baroque,Hercules Seghers,River valley,1626,none,yes,0.64,0.0,0.091,0.091,0.0,0.0,0.0,0.091,0.0,0.273,0.273,0.0,0.091,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0
singing-boy-1627.jpg,https://use2-uploads7.wikiart.org/images/hendrick-terbrugghen/singing-boy-1627.jpg,Post Renaissance Art,Baroque,Hendrick Terbrugghen,Singing Boy,1627,face,yes,1.5,0.0,0.0,0.125,0.0,0.063,0.0,0.0,0.125,0.438,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.438,0.0
aurora-1627.jpg,https://use2-uploads3.wikiart.org/images/artemisia-gentileschi/aurora-1627.jpg,Post Renaissance Art,Baroque,Artemisia Gentileschi,Aurora,1627,face,yes,1.32,0.033,0.05,0.067,0.083,0.017,0.1,0.15,0.033,0.3,0.183,0.183,0.15,0.033,0.067,0.1,0.033,0.033,0.1,0.35,0.0
still-life-skull-and-writing-quill-1628.jpg,https://use2-uploads5.wikiart.org/images/pieter-claesz/still-life-skull-and-writing-quill-1628.jpg,Post Renaissance Art,Baroque,Pieter Claesz,Still Life. Skull and Writing Quill,1628,none,yes,0.67,0.0,0.0,0.167,0.0,0.0,0.0,0.417,0.083,0.0,0.0,0.0,0.083,0.333,0.0,0.167,0.083,0.0,0.167,0.083,0.0
vanitas-still-life-1628.jpg,https://use2-uploads7.wikiart.org/images/pieter-claesz/vanitas-still-life-1628.jpg,Post Renaissance Art,Baroque,Pieter Claesz,Vanitas Still-life,1628,face,yes,1.9,0.1,0.0,0.2,0.0,0.0,0.1,0.3,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.2,0.0
a-youth-with-a-jug.jpg,https://use2-uploads3.wikiart.org/images/judith-leyster/a-youth-with-a-jug.jpg,Post Renaissance Art,Baroque,Judith Leyster,A Youth with a Jug,1629,face,yes,2.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0
the-death-of-st-bonaventura-1629.jpg,https://use2-uploads3.wikiart.org/images/francisco-zurbaran/the-death-of-st-bonaventura-1629.jpg,Post Renaissance Art,Baroque,Francisco de Zurbaran,The Death of St. Bonaventura,1629,face,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9,0.1,0.0,0.0,0.1,0.0
jolly-toper-1629.jpg,https://use2-uploads1.wikiart.org/images/judith-leyster/jolly-toper-1629.jpg,Post Renaissance Art,Baroque,Judith Leyster,Jolly Toper,1629,face,yes,1.36,0.091,0.091,0.091,0.0,0.091,0.0,0.091,0.182,0.818,0.091,0.091,0.273,0.0,0.0,0.0,0.091,0.091,0.091,0.273,0.0
two-musicians-1629.jpg,https://use2-uploads3.wikiart.org/images/judith-leyster/two-musicians-1629.jpg,Post Renaissance Art,Baroque,Judith Leyster,Two musicians,1629,face,yes,1.9,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.5,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0
birth-of-the-virgin-1629.jpg,https://use2-uploads4.wikiart.org/images/francisco-zurbaran/birth-of-the-virgin-1629.jpg,Post Renaissance Art,Baroque,Francisco de Zurbaran,Birth of the Virgin,1629,face,yes,2.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.4,0.3,0.4,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.4,0.0
laughing-children-with-a-cat-1629.jpg,https://use2-uploads0.wikiart.org/images/judith-leyster/laughing-children-with-a-cat-1629.jpg,Post Renaissance Art,Baroque,Judith Leyster,Laughing Children with a Cat,1629,face,yes,1.45,0.0,0.0,0.182,0.0,0.0,0.0,0.091,0.0,0.727,0.182,0.545,0.182,0.091,0.091,0.091,0.0,0.0,0.0,0.0,0.0
the-serenade-1629.jpg,https://use2-uploads2.wikiart.org/images/judith-leyster/the-serenade-1629.jpg,Post Renaissance Art,Baroque,Judith Leyster,The serenade,1629,face,yes,1.91,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.818,0.0,0.364,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.0
appearance-of-st-peter-to-st-peter-nolasco-1629.jpg,https://use2-uploads0.wikiart.org/images/francisco-zurbaran/appearance-of-st-peter-to-st-peter-nolasco-1629.jpg,Post Renaissance Art,Baroque,Francisco de Zurbaran,Appearance of St. Peter to St. Peter Nolasco,1629,face,yes,0.31,0.0,0.063,0.063,0.0,0.0,0.0,0.375,0.063,0.0,0.125,0.063,0.125,0.063,0.063,0.313,0.125,0.0,0.063,0.375,0.0
merry-company-1630.jpg,https://use2-uploads3.wikiart.org/images/judith-leyster/merry-company-1630.jpg,Post Renaissance Art,Baroque,Judith Leyster,Merry Company,1630,face,yes,1.26,0.049,0.0,0.099,0.049,0.0,0.037,0.012,0.136,0.778,0.099,0.222,0.247,0.037,0.0,0.012,0.012,0.0,0.012,0.16,0.0
the-immaculate-conception-1630.jpg,https://use2-uploads1.wikiart.org/images/francisco-zurbaran/the-immaculate-conception-1630.jpg,Post Renaissance Art,Baroque,Francisco de Zurbaran,The Immaculate Conception,1630,face,yes,1.08,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.083,0.417,0.167,0.417,0.167,0.0,0.0,0.083,0.0,0.0,0.167,0.417,0.0
self-portrait-of-the-artist-with-his-wife-suzanne-cock-and-their-children-1630.jpg,https://use2-uploads1.wikiart.org/images/cornelis-de-vos/self-portrait-of-the-artist-with-his-wife-suzanne-cock-and-their-children-1630.jpg,Post Renaissance Art,Baroque,Cornelis de Vos,Self-portrait of the Artist with his Wife Suzanne Cock and their Children,1630,face,yes,2.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.3,0.4,0.6,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.5,0.0
the-smokers-or-the-peasants-of-moerdijk-1630.jpg,https://use2-uploads3.wikiart.org/images/adriaen-brouwer/the-smokers-or-the-peasants-of-moerdijk-1630.jpg,Post Renaissance Art,Baroque,Adriaen Brouwer,The Smokers or The Peasants of Moerdijk,1630,face,yes,0.94,0.0,0.0,0.25,0.188,0.063,0.063,0.0,0.0,0.438,0.125,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.063,0.125,0.0
portrait-of-elisabeth-mertens-and-her-late-husband.jpg,https://use2-uploads0.wikiart.org/images/cornelis-de-vos/portrait-of-elisabeth-mertens-and-her-late-husband.jpg,Post Renaissance Art,Baroque,Cornelis de Vos,Portrait of Elisabeth Mertens and her Late Husband,1630,face,yes,1.15,0.106,0.045,0.152,0.152,0.03,0.03,0.136,0.106,0.364,0.121,0.318,0.106,0.03,0.045,0.091,0.03,0.045,0.076,0.409,0.015
sleeping-venus-1630.jpg,https://use2-uploads2.wikiart.org/images/artemisia-gentileschi/sleeping-venus-1630.jpg,Post Renaissance Art,Baroque,Artemisia Gentileschi,Sleeping Venus,1630,face,yes,2.1,0.2,0.0,0.2,0.1,0.0,0.2,0.1,0.1,0.4,0.3,0.3,0.0,0.0,0.1,0.0,0.1,0.1,0.2,0.5,0.0
the-rest-on-the-flight-to-egypt-1630.jpg,https://use2-uploads5.wikiart.org/images/anthony-van-dyck/the-rest-on-the-flight-to-egypt-1630.jpg,Post Renaissance Art,Baroque,Anthony van Dyck,The Rest on the Flight to Egypt,1630,face,yes,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.273,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.273,0.0
the-concert.jpg,https://use2-uploads7.wikiart.org/images/nicolas-tournier/the-concert.jpg,Post Renaissance Art,Baroque,Nicolas Tournier,The Concert,1630,face,yes,1.45,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.727,0.0,0.091,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0
the-harbour-in-amsterdam-1630.jpg,https://use2-uploads6.wikiart.org/images/hendrick-cornelisz-vroom/the-harbour-in-amsterdam-1630.jpg,Post Renaissance Art,Baroque,Hendrick Cornelisz Vroom,The Harbour in Amsterdam,1630,body,yes,2.36,0.091,0.091,0.0,0.091,0.091,0.182,0.091,0.0,0.273,0.091,0.0,0.182,0.0,0.0,0.0,0.091,0.0,0.0,0.636,0.0
family-portrait.jpg,https://use2-uploads1.wikiart.org/images/cornelis-de-vos/family-portrait.jpg,Post Renaissance Art,Baroque,Cornelis de Vos,Family Portrait,1631,face,yes,2.18,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.636,0.273,0.545,0.091,0.091,0.0,0.0,0.0,0.0,0.182,0.182,0.0
the-proposition-1631.jpg,https://use2-uploads5.wikiart.org/images/judith-leyster/the-proposition-1631.jpg,Post Renaissance Art,Baroque,Judith Leyster,The Proposition,1631,face,yes,1.55,0.091,0.0,0.364,0.0,0.0,0.0,0.182,0.182,0.273,0.091,0.273,0.273,0.0,0.0,0.091,0.0,0.0,0.091,0.182,0.0
self-portrait-with-a-sunflower-1632.jpg,https://use2-uploads4.wikiart.org/images/anthony-van-dyck/self-portrait-with-a-sunflower-1632.jpg,Post Renaissance Art,Baroque,Anthony van Dyck,Self portrait with a Sunflower,1632,face,yes,1.08,0.0,0.0,0.083,0.333,0.0,0.0,0.0,0.0,0.333,0.0,0.167,0.25,0.0,0.0,0.0,0.0,0.0,0.167,0.417,0.0
youth-making-a-face.jpg,https://use2-uploads5.wikiart.org/images/adriaen-brouwer/youth-making-a-face.jpg,Post Renaissance Art,Baroque,Adriaen Brouwer,Youth Making a Face,1633,face,yes,0.27,0.0,0.182,0.182,0.091,0.091,0.364,0.273,0.0,0.545,0.182,0.0,0.182,0.091,0.182,0.182,0.091,0.091,0.0,0.182,0.0
landscape.jpg,https://use2-uploads5.wikiart.org/images/hercules-seghers/landscape.jpg,Post Renaissance Art,Baroque,Hercules Seghers,Landscape,1633,none,yes,1.3,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.2,0.2,0.0,0.1,0.1,0.0,0.4,0.0,0.0,0.1,0.3,0.0
vision-of-blessed-alonso-rodriguez-1633.jpg,https://use2-uploads1.wikiart.org/images/francisco-zurbaran/vision-of-blessed-alonso-rodriguez-1633.jpg,Post Renaissance Art,Baroque,Francisco de Zurbaran,Vision of Blessed Alonso Rodriguez,1633,face,yes,1.45,0.0,0.0,0.182,0.0,0.091,0.091,0.091,0.364,0.455,0.273,0.364,0.273,0.0,0.0,0.0,0.0,0.0,0.182,0.455,0.0
queen-henrietta-maria-and-her-dwarf-sir-jeffrey-hudson-1633.jpg,https://use2-uploads1.wikiart.org/images/anthony-van-dyck/queen-henrietta-maria-and-her-dwarf-sir-jeffrey-hudson-1633.jpg,Post Renaissance Art,Baroque,Anthony van Dyck,Queen Henrietta Maria and her dwarf Sir Jeffrey Hudson,1633,face,yes,1.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.7,0.1,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
a-monkey-encampment-1633.jpg,https://use2-uploads2.wikiart.org/images/david-teniers-the-younger/a-monkey-encampment-1633.jpg,Post Renaissance Art,Baroque,David Teniers the Younger,A Monkey Encampment,1633,face,yes,1.7,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3,0.2,0.0
still-life.jpg,https://use2-uploads8.wikiart.org/images/francisco-zurbaran/still-life.jpg,Post Renaissance Art,Baroque,Francisco de Zurbaran,Still Life,1633,none,yes,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.182,0.455,0.091,0.091,0.0,0.0,0.182,0.0,0.0,0.091,0.091,0.0
christ-in-the-storm-1633.jpg,https://use2-uploads4.wikiart.org/images/rembrandt/christ-in-the-storm-1633.jpg,Post Renaissance Art,Baroque,Rembrandt,Christ in the Storm,1633,face,yes,1.8,0.1,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.3,0.2,0.0,0.4,0.0,0.0,0.1,0.7,0.0
portrait-of-fra-zumel-francisco.jpg,https://use2-uploads2.wikiart.org/images/francisco-zurbaran/portrait-of-fra-zumel-francisco.jpg,Post Renaissance Art,Baroque,Francisco de Zurbaran,Portrait of Fra Zumel Francisco,1633,face,yes,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
the-defence-of-cadiz-against-the-english-1634.jpg,https://use2-uploads7.wikiart.org/images/francisco-zurbaran/the-defence-of-cadiz-against-the-english-1634.jpg,Post Renaissance Art,Baroque,Francisco de Zurbaran,The Defence of Cadiz against the English,1634,face,yes,1.9,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0
hercules-fighting-with-the-lernaean-hydra-1634.jpg,https://use2-uploads8.wikiart.org/images/francisco-zurbaran/hercules-fighting-with-the-lernaean-hydra-1634.jpg,Post Renaissance Art,Baroque,Francisco de Zurbaran,Hercules Fighting with the Lernaean Hydra,1634,face,yes,1.55,0.0,0.636,0.091,0.182,0.273,0.091,0.364,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.182,0.364,0.0
beggars-fighting-1634.jpg,https://use2-uploads3.wikiart.org/images/adriaen-van-de-venne/beggars-fighting-1634.jpg,Post Renaissance Art,Baroque,Adriaen van de Venne,Beggars Fighting,1634,face,yes,0.73,0.0,0.545,0.0,0.091,0.0,0.091,0.455,0.0,0.0,0.0,0.0,0.091,0.182,0.0,0.091,0.0,0.0,0.0,0.0,0.0
flora-1634.jpg,https://use2-uploads8.wikiart.org/images/rembrandt/flora-1634.jpg,Post Renaissance Art,Baroque,Rembrandt,Flora,1634,face,yes,1.64,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.091,0.727,0.273,0.091,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.0
self-portrait-with-saskia-in-the-parable-of-the-prodigal-son.jpg,https://use2-uploads4.wikiart.org/images/rembrandt/self-portrait-with-saskia-in-the-parable-of-the-prodigal-son.jpg,Post Renaissance Art,Baroque,Rembrandt,Self-portrait with Saskia in the Parable of the Prodigal Son,1635,face,yes,1.36,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.091,0.727,0.182,0.455,0.364,0.0,0.091,0.091,0.0,0.0,0.0,0.182,0.0
inn-scene.jpg,https://use2-uploads7.wikiart.org/images/adriaen-van-ostade/inn-scene.jpg,Post Renaissance Art,Baroque,Adriaen van Ostade,Inn Scene,1635,face,yes,1.64,0.0,0.091,0.091,0.091,0.0,0.0,0.091,0.0,0.727,0.091,0.0,0.273,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
feeling.jpg,https://use2-uploads2.wikiart.org/images/adriaen-brouwer/feeling.jpg,Post Renaissance Art,Baroque,Adriaen Brouwer,Feeling,1635,face,yes,0.5,0.0,0.2,0.1,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,0.0
family-portrait.jpg,https://use2-uploads5.wikiart.org/images/frans-hals/family-portrait.jpg,Post Renaissance Art,Baroque,Frans Hals,Family portrait,1635,face,yes,2.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.6,0.2,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
portrait-of-johan-wierts-1635.jpg,https://use2-uploads5.wikiart.org/images/jacob-jordaens/portrait-of-johan-wierts-1635.jpg,Post Renaissance Art,Baroque,Jacob Jordaens,Portrait of Johan Wierts,1635,face,yes,0.3,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
the-penitent-magdalene-1635.jpg,https://use2-uploads8.wikiart.org/images/guido-reni/the-penitent-magdalene-1635.jpg,Post Renaissance Art,Baroque,Guido Reni,The Penitent Magdalene,1635,face,yes,2.2,0.0,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.1,0.4,0.2,0.1,0.1,0.1,0.3,0.2,0.1,0.0,0.5,0.0
gamba-player.jpg,https://use2-uploads8.wikiart.org/images/bernardo-strozzi/gamba-player.jpg,Post Renaissance Art,Baroque,Bernardo Strozzi,Gamba Player,1635,face,yes,1.24,0.091,0.03,0.136,0.061,0.045,0.076,0.061,0.076,0.348,0.242,0.167,0.167,0.045,0.045,0.242,0.091,0.121,0.076,0.364,0.0
the-archangel-michael-defeating-satan-1635.jpg,https://use2-uploads5.wikiart.org/images/guido-reni/the-archangel-michael-defeating-satan-1635.jpg,Post Renaissance Art,Baroque,Guido Reni,The Archangel Michael defeating Satan,1635,face,yes,2.5,0.1,0.2,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.0
st-apollonia-1636.jpg,https://use2-uploads6.wikiart.org/images/francisco-zurbaran/st-apollonia-1636.jpg,Post Renaissance Art,Baroque,Francisco de Zurbaran,St. Apollonia,1636,face,yes,1.7,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
the-judgment-of-paris-1.jpg,https://use2-uploads2.wikiart.org/images/peter-paul-rubens/the-judgment-of-paris-1.jpg,Post Renaissance Art,Baroque,Peter Paul Rubens,The Judgment of Paris,1636,face,yes,0.9,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.0,0.4,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0
country-concert.jpg,https://use2-uploads4.wikiart.org/images/adriaen-van-ostade/country-concert.jpg,Post Renaissance Art,Baroque,Adriaen van Ostade,Country Concert,1636,face,yes,1.57,0.039,0.013,0.052,0.026,0.039,0.013,0.039,0.052,0.87,0.286,0.143,0.234,0.013,0.013,0.026,0.0,0.026,0.091,0.13,0.013
st-bonaventure-at-the-council-of-lyons.jpg,https://use2-uploads0.wikiart.org/images/francisco-zurbaran/st-bonaventure-at-the-council-of-lyons.jpg,Post Renaissance Art,Baroque,Francisco de Zurbaran,St. Bonaventure at the Council of Lyons,1637,face,yes,0.92,0.14,0.04,0.12,0.28,0.1,0.08,0.02,0.12,0.06,0.08,0.04,0.08,0.04,0.02,0.02,0.02,0.02,0.04,0.64,0.0
a-fight.jpg,https://use2-uploads5.wikiart.org/images/adriaen-van-ostade/a-fight.jpg,Post Renaissance Art,Baroque,Adriaen van Ostade,A Fight,1637,face,yes,0.08,0.0,0.615,0.077,0.077,0.385,0.077,0.308,0.0,0.077,0.154,0.0,0.0,0.0,0.0,0.154,0.077,0.0,0.077,0.0,0.0
massacre-of-the-innocents.jpg,https://use2-uploads4.wikiart.org/images/peter-paul-rubens/massacre-of-the-innocents.jpg,Post Renaissance Art,Baroque,Peter Paul Rubens,Massacre of the Innocents,1637,face,yes,0.33,0.0,0.25,0.0,0.0,0.083,0.25,0.583,0.0,0.0,0.083,0.0,0.0,0.083,0.083,0.25,0.083,0.0,0.0,0.167,0.0
the-golden-age.jpg,https://use2-uploads2.wikiart.org/images/pietro-da-cortona/the-golden-age.jpg,Post Renaissance Art,Baroque,Pietro da Cortona,The Golden Age,1637,face,yes,1.77,0.077,0.0,0.0,0.077,0.0,0.0,0.077,0.231,0.769,0.077,0.385,0.385,0.077,0.0,0.0,0.077,0.077,0.0,0.308,0.0
barber-extracting-of-tooth.jpg,https://use2-uploads6.wikiart.org/images/adriaen-van-ostade/barber-extracting-of-tooth.jpg,Post Renaissance Art,Baroque,Adriaen van Ostade,Barber Extracting of Tooth,1637,face,yes,1.5,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.2,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
interior-with-a-young-violinist-1637.jpg,https://use2-uploads8.wikiart.org/images/gerrit-dou/interior-with-a-young-violinist-1637.jpg,Post Renaissance Art,Baroque,Gerrit Dou,Interior with a Young Violinist,1637,face,yes,1.18,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.0,0.545,0.364,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.545,0.0
an-allegory-of-peace-and-the-arts-under-the-english-crown-1638.jpg,https://use2-uploads0.wikiart.org/images/artemisia-gentileschi/an-allegory-of-peace-and-the-arts-under-the-english-crown-1638.jpg,Post Renaissance Art,Baroque,Artemisia Gentileschi,An Allegory of Peace and the Arts under the English Crown,1638,face,yes,1.3,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.4,0.2,0.4,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.3,0.0
angel-with-incense.jpg,https://use2-uploads7.wikiart.org/images/francisco-zurbaran/angel-with-incense.jpg,Post Renaissance Art,Baroque,Francisco de Zurbaran,Angel with Incense,1638,face,yes,1.79,0.143,0.071,0.143,0.071,0.071,0.071,0.071,0.286,0.429,0.143,0.286,0.286,0.071,0.071,0.071,0.071,0.071,0.071,0.5,0.0
adoration-of-the-shepherds-1638.jpg,https://use2-uploads2.wikiart.org/images/francisco-zurbaran/adoration-of-the-shepherds-1638.jpg,Post Renaissance Art,Baroque,Francisco de Zurbaran,Adoration of the Shepherds,1638,face,yes,1.3,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.7,0.2,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
officers-and-sergeants-of-the-st-hadrian-civic-guard-1639.jpg,https://use2-uploads2.wikiart.org/images/frans-hals/officers-and-sergeants-of-the-st-hadrian-civic-guard-1639.jpg,Post Renaissance Art,Baroque,Frans Hals,Officers And Sergeants Of The St. Hadrian Civic Guard,1639,face,yes,1.1,0.0,0.1,0.1,0.5,0.2,0.0,0.1,0.2,0.4,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.1,0.6,0.0
